,tweet_id,lat,lon,content,location,user,raw_source,data_point,time
836939011939831810,836939011939831810,,,Hey @upstatement I love the work you did for the MIT Technology Review!,"Carlisle, PA",583831432,"{'created_at': 'Wed Mar 01 13:59:44 +0000 2017', 'id': 836939011939831810, 'id_str': '836939011939831810', 'text': 'Hey @upstatement I love the work you did for the MIT Technology Review!', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'upstatement', 'name': 'Upstatement', 'id': 41506199, 'id_str': '41506199', 'indices': [4, 16]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 583831432, 'id_str': '583831432', 'name': 'Tim McKenna', 'screen_name': 'AzraelGroup', 'location': 'Carlisle, PA', 'description': 'Creative Director at @AspireUniversal. Organizer: Carlisle WordPress Meetup. @AIGA Ambassador. Tweets are my own.', 'url': 'https://t.co/x8CbeXBCY0', 'entities': {'url': {'urls': [{'url': 'https://t.co/x8CbeXBCY0', 'expanded_url': 'http://azraelgroup.com', 'display_url': 'azraelgroup.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 894, 'friends_count': 901, 'listed_count': 140, 'created_at': 'Fri May 18 13:55:49 +0000 2012', 'favourites_count': 19429, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 15109, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/685539114612068352/MOQZT0K8.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/685539114612068352/MOQZT0K8.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/685539468057665536/UEJAO1rG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/685539468057665536/UEJAO1rG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/583831432/1476451684', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",none,Wed Mar 01 13:59:44 +0000 2017
835556119506477056,835556119506477056,,,"@typeOneg_at danke, dass du dieses Erlebnis mit uns geteilt hast!",Jonestown,833028106264915968,"{'created_at': 'Sat Feb 25 18:24:37 +0000 2017', 'id': 835556119506477056, 'id_str': '835556119506477056', 'text': '@typeOneg_at danke, dass du dieses Erlebnis mit uns geteilt hast!', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'typeOneg_at', 'name': 'typeOneg', 'id': 38445080, 'id_str': '38445080', 'indices': [0, 12]}], 'urls': []}, 'metadata': {'iso_language_code': 'de', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 835123066405531649, 'in_reply_to_status_id_str': '835123066405531649', 'in_reply_to_user_id': 38445080, 'in_reply_to_user_id_str': '38445080', 'in_reply_to_screen_name': 'typeOneg_at', 'user': {'id': 833028106264915968, 'id_str': '833028106264915968', 'name': 'ユーニクス', 'screen_name': 'dyadaddo', 'location': 'Jonestown', 'description': 'come here my fellows, right under the gallows and listen what i have to say.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 7, 'friends_count': 9, 'listed_count': 0, 'created_at': 'Sat Feb 18 18:59:12 +0000 2017', 'favourites_count': 26, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 150, 'lang': 'de', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/833032807970701312/bf2wNTS5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/833032807970701312/bf2wNTS5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/833028106264915968/1487445513', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'de'}",none,Sat Feb 25 18:24:37 +0000 2017
835129186964680706,835129186964680706,,,"@mpopp75 @guenschl @frauherr naja, hobbydies, hobbydas, irgendwas mit internet ... low energy detektiert.",Jonestown,833028106264915968,"{'created_at': 'Fri Feb 24 14:08:08 +0000 2017', 'id': 835129186964680706, 'id_str': '835129186964680706', 'text': '@mpopp75 @guenschl @frauherr naja, hobbydies, hobbydas, irgendwas mit internet ... low energy detektiert.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mpopp75', 'name': 'Markus Popp', 'id': 48972679, 'id_str': '48972679', 'indices': [0, 8]}, {'screen_name': 'guenschl', 'name': 'guenschl', 'id': 1917663662, 'id_str': '1917663662', 'indices': [9, 18]}, {'screen_name': 'frauherr', 'name': 'Julia Herr', 'id': 854535318, 'id_str': '854535318', 'indices': [19, 28]}], 'urls': []}, 'metadata': {'iso_language_code': 'de', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 835122100562194432, 'in_reply_to_status_id_str': '835122100562194432', 'in_reply_to_user_id': 48972679, 'in_reply_to_user_id_str': '48972679', 'in_reply_to_screen_name': 'mpopp75', 'user': {'id': 833028106264915968, 'id_str': '833028106264915968', 'name': 'ユーニクス', 'screen_name': 'dyadaddo', 'location': 'Jonestown', 'description': 'come here my fellows, right under the gallows and listen what i have to say.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 7, 'friends_count': 9, 'listed_count': 0, 'created_at': 'Sat Feb 18 18:59:12 +0000 2017', 'favourites_count': 26, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 150, 'lang': 'de', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/833032807970701312/bf2wNTS5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/833032807970701312/bf2wNTS5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/833028106264915968/1487445513', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'de'}",none,Fri Feb 24 14:08:08 +0000 2017
834953234577940480,834953234577940480,,,RT @divbyzero: .@KyleCranmer Here's Nash's sentence handwritten. Source: https://t.co/luwMfF3dxi https://t.co/6dwWfmWjW9,Japan  Kagoshima city,235173460,"{'created_at': 'Fri Feb 24 02:28:58 +0000 2017', 'id': 834953234577940480, 'id_str': '834953234577940480', 'text': ""RT @divbyzero: .@KyleCranmer Here's Nash's sentence handwritten. Source: https://t.co/luwMfF3dxi https://t.co/6dwWfmWjW9"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'divbyzero', 'name': 'Dave Richeson', 'id': 15810838, 'id_str': '15810838', 'indices': [3, 13]}, {'screen_name': 'KyleCranmer', 'name': 'Kyle Cranmer', 'id': 1556664198, 'id_str': '1556664198', 'indices': [16, 28]}], 'urls': [{'url': 'https://t.co/luwMfF3dxi', 'expanded_url': 'http://courses.csail.mit.edu/6.857/2012/files/H03-Cryptosystem-proposed-by-Nash.pdf', 'display_url': 'courses.csail.mit.edu/6.857/2012/fil…', 'indices': [73, 96]}], 'media': [{'id': 834775071084466176, 'id_str': '834775071084466176', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'url': 'https://t.co/6dwWfmWjW9', 'display_url': 'pic.twitter.com/6dwWfmWjW9', 'expanded_url': 'https://twitter.com/divbyzero/status/834775231575109632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 114, 'resize': 'fit'}, 'medium': {'w': 1034, 'h': 174, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1034, 'h': 174, 'resize': 'fit'}}, 'source_status_id': 834775231575109632, 'source_status_id_str': '834775231575109632', 'source_user_id': 15810838, 'source_user_id_str': '15810838'}]}, 'extended_entities': {'media': [{'id': 834775071084466176, 'id_str': '834775071084466176', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'url': 'https://t.co/6dwWfmWjW9', 'display_url': 'pic.twitter.com/6dwWfmWjW9', 'expanded_url': 'https://twitter.com/divbyzero/status/834775231575109632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 114, 'resize': 'fit'}, 'medium': {'w': 1034, 'h': 174, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1034, 'h': 174, 'resize': 'fit'}}, 'source_status_id': 834775231575109632, 'source_status_id_str': '834775231575109632', 'source_user_id': 15810838, 'source_user_id_str': '15810838'}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 235173460, 'id_str': '235173460', 'name': 'Erika.B  ""Atsu-hime""', 'screen_name': '1Atsuhimerose2', 'location': 'Japan  Kagoshima city', 'description': ""【利用目的】資料収集 #Education, #Ethics, #Philosophy, #Science, #Freud, #Lacan, : Reference Materials, Library : Ryusei's Mum, wife, ひとり息子 大学４年生(採用内定 Toyota Motor Corp.)"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3314, 'friends_count': 2502, 'listed_count': 53, 'created_at': 'Fri Jan 07 14:56:30 +0000 2011', 'favourites_count': 206187, 'utc_offset': 32400, 'time_zone': 'Tokyo', 'geo_enabled': True, 'verified': False, 'statuses_count': 166458, 'lang': 'ja', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000819670923/899d6a566ff3cd4b0d499b4486274243_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000819670923/899d6a566ff3cd4b0d499b4486274243_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/235173460/1476406881', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Feb 23 14:41:39 +0000 2017', 'id': 834775231575109632, 'id_str': '834775231575109632', 'text': "".@KyleCranmer Here's Nash's sentence handwritten. Source: https://t.co/luwMfF3dxi https://t.co/6dwWfmWjW9"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KyleCranmer', 'name': 'Kyle Cranmer', 'id': 1556664198, 'id_str': '1556664198', 'indices': [1, 13]}], 'urls': [{'url': 'https://t.co/luwMfF3dxi', 'expanded_url': 'http://courses.csail.mit.edu/6.857/2012/files/H03-Cryptosystem-proposed-by-Nash.pdf', 'display_url': 'courses.csail.mit.edu/6.857/2012/fil…', 'indices': [58, 81]}], 'media': [{'id': 834775071084466176, 'id_str': '834775071084466176', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'url': 'https://t.co/6dwWfmWjW9', 'display_url': 'pic.twitter.com/6dwWfmWjW9', 'expanded_url': 'https://twitter.com/divbyzero/status/834775231575109632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 114, 'resize': 'fit'}, 'medium': {'w': 1034, 'h': 174, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1034, 'h': 174, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 834775071084466176, 'id_str': '834775071084466176', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C5W3gRtXUAAevld.jpg', 'url': 'https://t.co/6dwWfmWjW9', 'display_url': 'pic.twitter.com/6dwWfmWjW9', 'expanded_url': 'https://twitter.com/divbyzero/status/834775231575109632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 114, 'resize': 'fit'}, 'medium': {'w': 1034, 'h': 174, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1034, 'h': 174, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': 834599132597780481, 'in_reply_to_status_id_str': '834599132597780481', 'in_reply_to_user_id': 1556664198, 'in_reply_to_user_id_str': '1556664198', 'in_reply_to_screen_name': 'KyleCranmer', 'user': {'id': 15810838, 'id_str': '15810838', 'name': 'Dave Richeson', 'screen_name': 'divbyzero', 'location': 'Carlisle, PA', 'description': ""Mathematics professor at Dickinson College, author of Euler's Gem (@EulersGem), and editor of Math Horizons (@MathHorizons)."", 'url': 'http://t.co/d9Ispqjwwy', 'entities': {'url': {'urls': [{'url': 'http://t.co/d9Ispqjwwy', 'expanded_url': 'http://divisbyzero.com', 'display_url': 'divisbyzero.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9234, 'friends_count': 800, 'listed_count': 572, 'created_at': 'Mon Aug 11 17:39:51 +0000 2008', 'favourites_count': 1849, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 10311, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/753906400/c0fa61113fe955400ad00618c2318481.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/753906400/c0fa61113fe955400ad00618c2318481.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3057810921/6d52467c49383aa4f9d27ceca931e918_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3057810921/6d52467c49383aa4f9d27ceca931e918_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15810838/1398196610', 'profile_link_color': '8C8C8C', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '2FC2EF', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",none,Fri Feb 24 02:28:58 +0000 2017
834928453166190592,834928453166190592,,,The kid from #MIT ON @Jeopardy has an MIT sweatshirt with an #ArcReactor on it.  Fucking awesome #Marvel,"Carlisle, Pa.",29929768,"{'created_at': 'Fri Feb 24 00:50:30 +0000 2017', 'id': 834928453166190592, 'id_str': '834928453166190592', 'text': 'The kid from #MIT ON @Jeopardy has an MIT sweatshirt with an #ArcReactor on it.  Fucking awesome #Marvel', 'truncated': False, 'entities': {'hashtags': [{'text': 'MIT', 'indices': [13, 17]}, {'text': 'ArcReactor', 'indices': [61, 72]}, {'text': 'Marvel', 'indices': [97, 104]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Jeopardy', 'name': 'Jeopardy!', 'id': 52554306, 'id_str': '52554306', 'indices': [21, 30]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 29929768, 'id_str': '29929768', 'name': 'BrandonKuhn', 'screen_name': 'brndons2k', 'location': 'Carlisle, Pa.', 'description': 'Car enthusiast / Traveler / Beer drinker / Nerd / IMW / ITRCA / ITRexpo / QCPgear / SURJE.motorsports / ITR 98-0223', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 202, 'friends_count': 845, 'listed_count': 2, 'created_at': 'Thu Apr 09 05:31:53 +0000 2009', 'favourites_count': 395, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': True, 'verified': False, 'statuses_count': 1622, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/835033599447609344/Ns9im131_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/835033599447609344/Ns9im131_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/29929768/1486970765', 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",none,Fri Feb 24 00:50:30 +0000 2017
834825970590818305,834825970590818305,,,伊藤穣一さん(@Joi)が所長であることからも日本である程度認知されているMITのMediaLabのプロジェクト「OEC」がすごい。なかなか数字や文章からは読み取りにくい経済活動（輸出入、GDPなど）がビジュアライズされている。 https://t.co/2tQmAstTWt,"Carlisle, PA",822998198,"{'created_at': 'Thu Feb 23 18:03:16 +0000 2017', 'id': 834825970590818305, 'id_str': '834825970590818305', 'text': '伊藤穣一さん(@Joi)が所長であることからも日本である程度認知されているMITのMediaLabのプロジェクト「OEC」がすごい。なかなか数字や文章からは読み取りにくい経済活動（輸出入、GDPなど）がビジュアライズされている。 https://t.co/2tQmAstTWt', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Joi', 'name': 'Joi Ito', 'id': 691353, 'id_str': '691353', 'indices': [7, 11]}], 'urls': [{'url': 'https://t.co/2tQmAstTWt', 'expanded_url': 'http://atlas.media.mit.edu/en/', 'display_url': 'atlas.media.mit.edu/en/', 'indices': [115, 138]}]}, 'metadata': {'iso_language_code': 'ja', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 822998198, 'id_str': '822998198', 'name': '大橋修吾｜Shugo Ohashi', 'screen_name': 'shugoohashi', 'location': 'Carlisle, PA', 'description': '国際教養大学3年 秋入学 ギャップイヤー生｜カリフォルニア生まれ、静岡育ち。経営学専攻。海外ドラマとバレーボールが好き。アメリカ、Dickinson Collegeに留学中。Movie junkie, Amateur iphotographer. Father of #AIUパーカー', 'url': 'https://t.co/JLpNP71bjH', 'entities': {'url': {'urls': [{'url': 'https://t.co/JLpNP71bjH', 'expanded_url': 'http://shugoalexohashi.hatenablog.com/', 'display_url': 'shugoalexohashi.hatenablog.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1075, 'friends_count': 911, 'listed_count': 32, 'created_at': 'Fri Sep 14 09:33:32 +0000 2012', 'favourites_count': 9755, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 43651, 'lang': 'ja', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/535383487092498432/GuVoyccB.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/535383487092498432/GuVoyccB.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/816630865832869888/gX-6JgkQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/816630865832869888/gX-6JgkQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/822998198/1483543833', 'profile_link_color': '09336B', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'A6BEBF', 'profile_text_color': 'FA9600', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'ja'}",none,Thu Feb 23 18:03:16 +0000 2017
